generation,CornerStrategy,NearCornerStrategy,EdgeStrategy,NearEdgeStrategy,HighestTurnoverStrategy,PreventOpponentTurnStrategy,CaptureLastTurnStrategy,DecisiveWinStrategy,IncreaseMobilityStrategy,DecreaseOpponentMobilityStrategy,RandomizationStrategy,wins,loses,ratio
32,0.25396247433537344,-0.8259057990350818,-0.46540732336011104,-0.3622947391958655,-0.19569584331819745,-0.6215161289752464,-0.4278627116717262,0.6767024156111132,-0.2759189791957055,0.43635711113609754,-0.9356719602309151,16,4,4.0
33,0.30383069746620045,-0.9218429844659642,-0.3939439240307932,0.2868094160282971,0.4598975743956872,0.4773587039265034,-0.3490782194861629,-0.28391953673347814,-0.3591583280347188,-0.8496106846217236,-0.19925628033841367,14,6,2.3333333333333335
34,0.8338388807344846,-0.9182258319542198,-0.11284492681031641,0.8539692487060612,0.586576506061739,0.10463711702014486,-0.6713766822780318,0.45543423742805467,-0.23985796562354117,0.7632524780290816,0.995068584603108,15,4,3.75
35,0.8717415970427186,-0.9576627308506281,-0.0943764762819643,0.7843878352124064,0.594305123587899,0.13465717162642873,-0.7713607718523656,0.34089037879319534,-0.27450809116134595,0.7306769234160493,1.0484589921784095,15,4,3.75
36,0.8338388807344846,-0.9182258319542198,-0.11284492681031641,0.8539692487060612,0.586576506061739,0.10463711702014486,-0.6713766822780318,0.45543423742805467,-0.23985796562354117,0.7632524780290816,0.995068584603108,15,5,3.0
37,0.8338388807344846,-0.9182258319542198,-0.11284492681031641,0.8539692487060612,0.586576506061739,0.10463711702014486,-0.6713766822780318,0.45543423742805467,-0.21058824590426783,0.7632524780290816,0.995068584603108,15,4,3.75
38,0.8338388807344846,-0.9182258319542198,-0.11284492681031641,0.8539692487060612,0.586576506061739,0.10463711702014486,-0.6713766822780318,0.45543423742805467,-0.21058824590426783,0.7632524780290816,0.995068584603108,16,4,4.0
39,0.8338388807344846,-0.9182258319542198,-0.11284492681031641,0.8539692487060612,0.6207527901994302,0.10463711702014486,-0.6713766822780318,0.45543423742805467,-0.21058824590426783,0.7632524780290816,0.995068584603108,14,6,2.3333333333333335
40,0.8090968825099092,-0.8769178338498969,-0.20001302225507556,0.8367941300957762,0.6860752018791281,0.05356609453438699,-0.7164794910498744,0.40220069763195654,-0.30718102935870095,0.7395722524752519,0.9961767110007742,16,4,4.0
41,0.8762517066303853,-0.9672627246097323,-0.11291932597526716,0.8292989593149925,0.6173996338690285,0.07580511997790966,-0.71712012881363,0.5257183485432594,-0.2053865223686475,0.6875455508047511,0.9215200017236103,18,2,9.0
42,0.8762517066303853,-0.9672627246097323,-0.11291932597526716,0.8292989593149925,0.6173996338690285,0.07580511997790966,-0.71712012881363,0.5257183485432594,-0.2053865223686475,0.6875455508047511,0.9215200017236103,15,5,3.0
43,-0.21802644811093796,-0.7007470645115426,0.2604401405606178,-0.5659038882830161,-0.31505728006538813,0.6272615130920891,-0.34987213498045056,-0.8961320738909433,0.9233259281409709,0.3680042133527701,-0.3230286155186415,14,6,2.3333333333333335
44,0.9660760604959168,-1.0480334841421528,-0.061767924553939896,0.8717134275376007,0.6530473759301739,0.022864393194534365,-0.6185379198235439,0.465349235555244,-0.23656791013072018,0.7555436034258425,0.9548943345332064,15,5,3.0
45,0.9393421694476696,-0.8792223887855186,-0.20462313441900098,0.8283358185400524,0.6180096829627106,0.13675718251980634,-0.7246498567419816,0.5994558355950149,-0.18295822482021717,0.6706904946380374,0.9383308884858492,15,4,3.75
46,0.9660760604959168,-1.0480334841421528,-0.061767924553939896,0.8717134275376007,0.6530473759301739,0.022864393194534365,-0.6185379198235439,0.465349235555244,-0.23656791013072018,0.7555436034258425,0.9548943345332064,16,4,4.0
47,0.9660760604959168,-1.0480334841421528,-0.061767924553939896,0.8717134275376007,0.6530473759301739,0.022864393194534365,-0.6185379198235439,0.465349235555244,-0.23656791013072018,0.7555436034258425,0.9548943345332064,15,4,3.75
48,0.9660760604959168,-1.0480334841421528,-0.061767924553939896,0.8717134275376007,0.6530473759301739,0.022864393194534365,-0.6185379198235439,0.465349235555244,-0.23656791013072018,0.7555436034258425,0.9548943345332064,15,4,3.75
49,0.8762517066303853,-0.9672627246097323,-0.11291932597526716,0.8292989593149925,0.6173996338690285,0.07580511997790966,-0.71712012881363,0.5257183485432594,-0.2053865223686475,0.6875455508047511,0.9215200017236103,16,3,5.333333333333333
50,0.7072215082287925,-0.6154166000934826,0.9345769241460105,-0.26461634890676566,-0.18429439073495102,-0.8502117395693807,0.43484774754248967,0.4160089460351999,0.5724226644253327,0.5838007088962087,-0.973462997740862,16,4,4.0
51,0.8090968825099092,-0.8769178338498969,-0.20001302225507556,0.8367941300957762,0.6860752018791281,0.05356609453438699,-0.7164794910498744,0.40220069763195654,-0.30718102935870095,0.7395722524752519,0.9961767110007742,18,2,9.0
52,0.9032251603522613,-0.8430592755207641,-0.2152372413312863,0.8847732739596971,0.6593967600254361,0.08473830726449193,-0.8623214135263909,0.43040830473194835,-0.25780509243367355,0.5778645179519755,0.9906281740936665,15,5,3.0
53,0.7072215082287925,-0.6154166000934826,0.9485297486159397,-0.26461634890676566,-0.18429439073495102,-0.8502117395693807,0.43484774754248967,0.4160089460351999,0.5724226644253327,0.5838007088962087,-0.973462997740862,16,4,4.0
54,0.8090968825099092,-0.8769178338498969,-0.20001302225507556,0.8367941300957762,0.6860752018791281,0.05356609453438699,-0.7164794910498744,0.40220069763195654,-0.30718102935870095,0.6882231514164071,0.9961767110007742,15,3,5.0
55,0.6715279761966196,-0.5441713130230393,0.9710248329067767,-0.29467716626129326,-0.12727644419300566,-0.8857101034396007,0.3766445029146919,0.3313638236245086,0.4245915111268398,0.6606937389489067,-0.9299761038618859,14,6,2.3333333333333335
56,0.8090968825099092,-0.8769178338498969,-0.20001302225507556,0.8367941300957762,0.6860752018791281,0.05356609453438699,-0.7164794910498744,0.40220069763195654,-0.30718102935870095,0.6935204527721995,0.9961767110007742,15,5,3.0
57,0.8110454474194182,-0.7994581816442302,0.09062715268861293,0.6506428419176156,0.6615049944975008,0.149530546817618,-0.5781049281989987,0.5049982096146771,-0.2784252445626849,0.9214507858770518,1.089481828619234,16,2,8.0
58,0.8090968825099092,-0.8769178338498969,-0.20001302225507556,0.8367941300957762,0.6860752018791281,0.05356609453438699,-0.7164794910498744,0.40220069763195654,-0.30718102935870095,0.6882231514164071,0.9961767110007742,14,6,2.3333333333333335
59,0.8775366312522018,-0.9539665338374829,-0.27048452630570513,0.7494420891819252,0.7663195104729583,0.1339157905046659,-0.6596206031612141,0.38280673879490035,-0.26598639083267017,0.7083822793704989,0.9156795454514703,16,4,4.0
60,0.836239257490934,-0.9749515163866518,-0.29606566306518645,0.8093637324586542,0.6532357604776143,-0.03864254043090734,-0.8705232581546656,0.4288995309849591,-0.2115190893731858,0.7072050142655493,0.9867009753979687,14,6,2.3333333333333335
61,0.6715279761966196,-0.5441713130230393,0.9710248329067767,-0.29467716626129326,-0.12727644419300566,-0.8857101034396007,0.3766445029146919,0.3313638236245086,0.4245915111268398,0.6606937389489067,-0.9299761038618859,14,6,2.3333333333333335
62,0.6715279761966196,-0.5441713130230393,0.9710248329067767,-0.29467716626129326,-0.12727644419300566,-0.8857101034396007,0.3766445029146919,0.3313638236245086,0.4245915111268398,0.6606937389489067,-0.9299761038618859,14,5,2.8
63,0.6715279761966196,-0.5441713130230393,0.9710248329067767,-0.29467716626129326,-0.12727644419300566,-0.8857101034396007,0.3766445029146919,0.3313638236245086,0.4245915111268398,0.6606937389489067,-0.9299761038618859,17,3,5.666666666666667
64,0.8090968825099092,-0.8769178338498969,-0.14130759133177856,0.8367941300957762,0.6860752018791281,0.05356609453438699,-0.7164794910498744,0.40220069763195654,-0.30718102935870095,0.7395722524752519,0.9961767110007742,16,4,4.0
65,0.6715279761966196,-0.5441713130230393,0.9710248329067767,-0.29467716626129326,-0.06239919799402019,-0.8857101034396007,0.3766445029146919,0.3313638236245086,0.4245915111268398,0.6606937389489067,-0.9299761038618859,15,5,3.0
66,0.8090968825099092,-0.9757781133920539,-0.17547389861392737,0.8367941300957762,0.6979354044503119,0.05356609453438699,-0.7164794910498744,0.40220069763195654,-0.30718102935870095,0.7395722524752519,0.9961767110007742,16,4,4.0
67,0.806575017956865,-0.8879815026803152,-0.18541766743783192,0.7461254953927636,0.7760869843844109,0.12736738817792287,-0.7947841997457077,0.42487412690526777,-0.2890467380576562,0.6810387762886195,0.913884765312632,15,5,3.0
68,0.6715279761966196,-0.5441713130230393,0.9710248329067767,-0.29467716626129326,-0.12727644419300566,-0.8857101034396007,0.3766445029146919,0.3313638236245086,0.3813685465798678,0.6606937389489067,-0.9299761038618859,15,5,3.0
69,0.5051311983856226,-0.8541749200381908,0.42460787859173427,-0.26722707844056937,-0.6252816375564356,-0.8721514241118058,-0.741899343656766,0.946630831969094,0.6352558102019065,0.9003500474283479,0.27927613051027483,16,2,8.0
70,0.6715279761966196,-0.5441713130230393,0.9710248329067767,-0.29467716626129326,-0.12727644419300566,-0.8316213045074251,0.3766445029146919,0.3313638236245086,0.3813685465798678,0.6606937389489067,-0.9299761038618859,16,4,4.0
71,0.6715279761966196,-0.6303398097773726,1.0619216768232653,-0.29467716626129326,-0.06239919799402019,-0.8857101034396007,0.3766445029146919,0.3313638236245086,0.4245915111268398,0.6606937389489067,-0.9299761038618859,16,3,5.333333333333333
72,0.6715279761966196,-0.5441713130230393,0.9710248329067767,-0.29467716626129326,-0.12727644419300566,-0.8316213045074251,0.3766445029146919,0.3313638236245086,0.3813685465798678,0.6606937389489067,-0.9299761038618859,16,4,4.0
73,0.8444041158896651,-0.8425612432259357,-0.1730344222264127,0.8182526458854663,0.6024444030663928,0.005973737946335177,-0.7881446264358232,0.47687132231617296,-0.32560186371575045,0.7613728384492403,1.0188647252871994,14,6,2.3333333333333335
74,0.6715279761966196,-0.5441713130230393,0.9710248329067767,-0.29467716626129326,-0.12727644419300566,-0.8316213045074251,0.3766445029146919,0.3313638236245086,0.3813685465798678,0.6606937389489067,-0.9299761038618859,15,4,3.75
75,0.4000691440362558,-0.37571521648486583,0.6625747418268677,-0.27109129718340175,0.032447933352138136,-0.8636262353618609,0.9384458589095548,0.01685186477960121,0.8942546558517173,0.24293487564328475,-0.16643765177381598,15,4,3.75
76,0.6715279761966196,-0.5441713130230393,0.9710248329067767,-0.29467716626129326,-0.12727644419300566,-0.8316213045074251,0.3766445029146919,0.3313638236245086,0.3813685465798678,0.6606937389489067,-0.9299761038618859,15,5,3.0
77,0.7356884132117214,-0.586595242822486,0.9298301383548494,-0.3533600976108721,-0.16520407097657636,-0.8614885095400682,0.29165684723956575,0.4169568159154411,0.43981044425842,0.6314155457731048,-0.8965280458745979,17,3,5.666666666666667
78,0.8665778546535082,-0.9124227521466981,-0.16209602745119567,0.817158395546501,0.505570653511599,-0.1318062339904953,-0.8323456480610085,0.379425961446644,-0.41986579851874145,0.7029311837128615,1.100071365962063,15,5,3.0
79,0.714324613242604,-0.584154496320538,0.8861500405412754,-0.38185192974422316,-0.10227785912520818,-0.821288476391854,0.30866870597623713,0.36846510086465056,0.4137797398569049,0.6277673757430147,-0.917063333190644,15,4,3.75
80,0.6336126933982829,-0.573856007477275,1.0149599691946993,-0.2968668646893554,-0.16993622436619632,-0.7836092533764097,0.39805993915440785,0.34749528050378836,0.46537649764271444,0.6738378034728657,-0.9820380258797227,16,3,5.333333333333333
81,0.8665778546535082,-0.9124227521466981,-0.2158901637076322,0.817158395546501,0.505570653511599,-0.1318062339904953,-0.8323456480610085,0.379425961446644,-0.41986579851874145,0.7029311837128615,1.100071365962063,15,4,3.75
82,0.5239264471585957,-0.558484865442442,1.0243957610175713,-0.28138547384693224,-0.08004335917947575,-1.007442310376212,0.402180801433363,0.4680083219840042,0.5175965409933216,0.7123668258639225,-0.7937103792089764,14,5,2.8
83,0.8416723001441058,-0.9462090808799719,-0.13281503791554375,0.7957444324585512,0.45360143169917244,-0.14860266400057284,-0.9132399630405674,0.34466118697227116,-0.3629505948076847,0.7416267865939514,1.1228260984659386,16,4,4.0
84,0.5778518408475718,-0.6496885139548109,1.034906229401606,-0.2128630248037973,-0.16090483929030386,-0.850397896910325,0.399582917612528,0.31023048774022016,0.43560243091020195,0.7239450095009603,-1.0784495117850368,15,4,3.75
85,0.6561713745164257,-0.5978678520509844,0.9700267955559824,-0.2271462181153728,-0.10312710883282064,-0.9295859621801934,0.3182014403362971,0.29732641595806697,0.5938828078357216,0.6488261635969997,-0.9563497227507406,16,3,5.333333333333333
86,0.45638663990843287,-0.8678019454539267,-0.271277809970198,0.36885809073023657,-0.12294148211325062,0.2632307549667876,-0.8636704522038392,0.5321852663958619,0.5164343053259299,0.016836546183826462,-0.5176754105628087,16,4,4.0
87,0.6561713745164257,-0.5978678520509844,0.9700267955559824,-0.2271462181153728,-0.10312710883282064,-0.9295859621801934,0.3182014403362971,0.29732641595806697,0.5938828078357216,0.6488261635969997,-0.8618160036787994,16,3,5.333333333333333
88,0.5948460372819655,-0.5548336814898407,0.8782259791713553,-0.31099760687242756,-0.156512402229137,-0.9376781802289866,0.3675166510936487,0.30918314771587446,0.5156152553952875,0.6411815534807643,-0.7931712925171038,15,5,3.0
89,0.6561713745164257,-0.5978678520509844,0.9700267955559824,-0.2271462181153728,-0.10312710883282064,-0.9295859621801934,0.3182014403362971,0.29732641595806697,0.5938828078357216,0.6488261635969997,-0.8618160036787994,16,4,4.0
90,0.9870848012622846,-0.25623203272670847,-0.1441694087984795,-0.02921762084160351,-0.12821694950304252,0.5569186393888796,0.13904302688181547,0.6334931234674996,-0.060663122881024156,0.21436399692566455,0.005677365466026707,12,8,1.5
91,0.9870848012622846,-0.25623203272670847,-0.1441694087984795,-0.02921762084160351,-0.12821694950304252,0.5569186393888796,0.13904302688181547,0.6334931234674996,-0.060663122881024156,0.21436399692566455,0.005677365466026707,14,6,2.3333333333333335
92,0.6561713745164257,-0.5978678520509844,0.9700267955559824,-0.2271462181153728,-0.10312710883282064,-0.9295859621801934,0.3182014403362971,0.29732641595806697,0.5299269579458215,0.6488261635969997,-0.8618160036787994,13,7,1.8571428571428572
93,0.9870848012622846,-0.25623203272670847,-0.1441694087984795,-0.02921762084160351,-0.12821694950304252,0.5569186393888796,0.13904302688181547,0.6334931234674996,-0.060663122881024156,0.21436399692566455,0.005677365466026707,16,4,4.0
94,0.5567917665090243,-0.5754475459539354,0.9276923242949399,-0.16670141643898087,-0.1319627804105722,-1.0154770923627052,0.3047340381354443,0.22136718236124453,0.5236712003400892,0.5914260519541489,-0.778863877763355,15,5,3.0
95,0.976086494715344,-0.37650047240761847,-0.034839002155444845,-0.05410890149924877,-0.06611270895929286,0.41481306411053404,0.1662041183996892,0.7333445771744437,0.10564420472092476,0.16517824328742342,-0.03823901029432171,16,4,4.0
96,0.963870296271518,-0.30050361034976325,-0.12101329665730128,-0.02334539608398449,-0.0862090524615243,0.48901841759954406,0.06779802755096953,0.6481626591424428,0.022700426981498628,0.12147029354038275,-0.008804851870790678,16,4,4.0
97,0.963870296271518,-0.30050361034976325,-0.12101329665730128,-0.02334539608398449,-0.0862090524615243,0.48901841759954406,0.06779802755096953,0.6481626591424428,0.022700426981498628,0.12147029354038275,-0.008804851870790678,16,4,4.0
98,0.9433611361672184,-0.3561220766932737,-0.17645978620873093,0.05135523762202408,-0.05935855516579977,0.44287417112281047,-0.009832851277454147,0.6529826213933568,-0.07722635616945997,0.046292115018600255,-0.0550898222331866,16,4,4.0
99,0.9433611361672184,-0.3561220766932737,-0.17645978620873093,0.05135523762202408,-0.05935855516579977,0.44287417112281047,-0.009832851277454147,0.6529826213933568,-0.07722635616945997,0.046292115018600255,-0.0550898222331866,16,4,4.0
100,0.1671117387634237,-0.4859380389378245,0.8318572920236034,0.13118055756351948,-0.488246049405517,0.5188379061221111,0.6266429119306115,0.013604043782795727,0.5383208126179194,0.6235302807746691,-0.5956126606071319,16,3,5.333333333333333
101,0.1671117387634237,-0.4859380389378245,0.8318572920236034,0.13118055756351948,-0.488246049405517,0.5188379061221111,0.6266429119306115,0.013604043782795727,0.5383208126179194,0.6235302807746691,-0.5956126606071319,16,4,4.0
102,0.141206748932746,-0.33632845762286695,0.8863782581887203,0.3151130163864396,-0.44662475350531017,0.5857838166610341,0.4822404915129504,-0.13424582065334298,0.5543313456087382,0.8363730903415689,-0.4769384800106655,16,4,4.0
103,0.9566063620601247,-0.3073915295246177,-0.044604934401019675,0.022189651924223258,-0.1636813472992311,0.4512029817469565,0.11176643198042481,0.5728413337051264,0.08876235602204527,0.2719694415251609,0.014839080891602408,15,4,3.75
104,0.9566063620601247,-0.3073915295246177,-0.044604934401019675,0.022189651924223258,-0.1636813472992311,0.4512029817469565,0.11176643198042481,0.5728413337051264,0.08876235602204527,0.2719694415251609,0.014839080891602408,14,6,2.3333333333333335
105,0.9566063620601247,-0.3073915295246177,-0.044604934401019675,0.022189651924223258,-0.1636813472992311,0.4512029817469565,0.11176643198042481,0.5728413337051264,0.08876235602204527,0.2719694415251609,0.014839080891602408,14,5,2.8
106,0.9566063620601247,-0.3073915295246177,-0.044604934401019675,0.022189651924223258,-0.1636813472992311,0.4512029817469565,0.11176643198042481,0.5191635463861732,0.08876235602204527,0.2719694415251609,0.014839080891602408,15,4,3.75
107,0.9566063620601247,-0.3073915295246177,-0.044604934401019675,0.022189651924223258,-0.1636813472992311,0.4512029817469565,0.11176643198042481,0.5728413337051264,0.08876235602204527,0.2719694415251609,0.014839080891602408,15,4,3.75
108,0.9824935399108707,-0.4047944662184776,-0.1295351088289601,0.04973767702912796,-0.14128506580326006,0.5468396157599336,0.0271031438858287,0.5746111986763432,0.13329380606483177,0.2921486385398535,0.07728787851959298,14,6,2.3333333333333335
109,0.9566063620601247,-0.3073915295246177,-0.044604934401019675,0.022189651924223258,-0.1636813472992311,0.4512029817469565,0.11176643198042481,0.5191635463861732,0.08876235602204527,0.2719694415251609,0.014839080891602408,14,5,2.8
110,0.9566063620601247,-0.2599890185769405,-0.044604934401019675,0.022189651924223258,-0.1636813472992311,0.4512029817469565,0.11176643198042481,0.5728413337051264,0.08876235602204527,0.2719694415251609,0.014839080891602408,16,4,4.0
111,1.0186568231173376,-0.32042453140069116,-0.12407661418441263,-0.0014042775635655716,-0.11410292039425762,0.4754468587185897,-0.05077762672232894,0.6447478264886808,0.14307659996809347,0.26812395715980575,0.16053142158876044,14,4,3.5
112,1.0296534101160308,-0.2770696260543394,-0.14781679993059466,0.039556642642881626,-0.04060690649447851,0.3849270473635735,0.0024364784953454233,0.6906329085322078,0.09221648012105715,0.13915382235241444,-0.056187300900356625,15,5,3.0
113,0.9824935399108707,-0.4047944662184776,-0.1295351088289601,0.04973767702912796,-0.14128506580326006,0.5468396157599336,0.0271031438858287,0.5746111986763432,0.13329380606483177,0.2921486385398535,0.07728787851959298,15,5,3.0
114,0.9566063620601247,-0.3073915295246177,-0.044604934401019675,0.022189651924223258,-0.1636813472992311,0.4512029817469565,0.11176643198042481,0.5728413337051264,0.08876235602204527,0.2719694415251609,0.014839080891602408,14,6,2.3333333333333335
115,1.0296534101160308,-0.2770696260543394,-0.14781679993059466,0.039556642642881626,-0.04060690649447851,0.3849270473635735,0.0024364784953454233,0.6906329085322078,0.09221648012105715,0.13915382235241444,-0.056187300900356625,15,5,3.0
116,0.9824935399108707,-0.4047944662184776,-0.1295351088289601,0.04973767702912796,-0.14676809716758588,0.5468396157599336,-0.04117915908179508,0.5746111986763432,0.13329380606483177,0.2921486385398535,0.07728787851959298,14,6,2.3333333333333335
117,1.0491834410274827,-0.3422211030733041,-0.17379274351695828,0.008324397502915443,-0.012914926066180776,0.2922173226426767,-0.08459178242637541,0.7562863507272808,0.036414957159966864,0.12092203640105226,-0.10698300037357969,14,6,2.3333333333333335
118,1.0296534101160308,-0.2770696260543394,-0.14781679993059466,0.039556642642881626,-0.04060690649447851,0.4635776975478238,0.0024364784953454233,0.6906329085322078,0.09221648012105715,0.13915382235241444,-0.056187300900356625,15,5,3.0
119,0.9980278106210024,-0.3422211030733041,-0.17379274351695828,0.008324397502915443,-0.012914926066180776,0.2922173226426767,-0.08459178242637541,0.7562863507272808,0.036414957159966864,0.12092203640105226,-0.10698300037357969,16,4,4.0
120,0.9824935399108707,-0.4047944662184776,-0.1295351088289601,0.04973767702912796,-0.14676809716758588,0.5468396157599336,-0.04117915908179508,0.5746111986763432,0.13329380606483177,0.2921486385398535,0.07728787851959298,13,7,1.8571428571428572
121,0.9824935399108707,-0.4047944662184776,-0.1295351088289601,0.04973767702912796,-0.14676809716758588,0.5468396157599336,-0.04117915908179508,0.5746111986763432,0.13329380606483177,0.2921486385398535,0.07728787851959298,17,3,5.666666666666667
122,0.9128889146261644,-0.47098042461953304,-0.18338084991641296,0.11847865700906834,-0.15159400472577136,0.5260348841946743,-0.025719634824684395,0.5784873626024702,0.21999195734527832,0.2496254562692176,0.12092925176955802,15,4,3.75
123,0.9507447853504555,-0.4867157802637455,-0.19046862044704144,0.02599677452352636,-0.1152974194729525,0.5859220918570791,0.018988094099060007,0.510188591472906,0.20244689255966566,0.23861931342963566,0.0436857141204213,14,6,2.3333333333333335
124,1.0296534101160308,-0.2770696260543394,-0.14781679993059466,0.039556642642881626,-0.04060690649447851,0.44133147115970084,0.0024364784953454233,0.6906329085322078,0.002321450372090972,0.13915382235241444,-0.056187300900356625,14,5,2.8
125,1.0071434133474693,-0.46370343994156366,-0.09985867632215047,0.09487135584474021,-0.17162438273426758,0.6359868862285548,0.07032091429851725,0.6482007820856202,0.3432208556625896,0.23161534865328087,0.030187959542407314,15,5,3.0
126,1.0296534101160308,-0.2770696260543394,-0.14781679993059466,0.039556642642881626,-0.04060690649447851,0.44133147115970084,0.0024364784953454233,0.6906329085322078,0.002321450372090972,0.13915382235241444,-0.056187300900356625,15,4,3.75
127,1.0071434133474693,-0.46370343994156366,-0.09985867632215047,0.09487135584474021,-0.17162438273426758,0.6359868862285548,0.07032091429851725,0.6482007820856202,0.39030645377034345,0.23161534865328087,0.030187959542407314,16,4,4.0
128,1.0491834410274827,-0.3422211030733041,-0.17379274351695828,0.008324397502915443,-0.012914926066180776,0.2922173226426767,-0.08459178242637541,0.7562863507272808,0.11623735525452594,0.12092203640105226,-0.10698300037357969,15,5,3.0
129,0.9507447853504555,-0.5601473574410307,-0.19046862044704144,-0.06601180349307438,-0.1152974194729525,0.5859220918570791,0.018988094099060007,0.510188591472906,0.20244689255966566,0.2081702631887773,0.0436857141204213,16,4,4.0
130,0.9373321252415971,-0.38061563049870634,-0.18282632331190865,0.055530583747182324,-0.06469963704226545,0.5777059733745987,0.03121141218793532,0.6839897074607444,0.28980509955008776,0.26265906352453405,0.029416098660733137,15,5,3.0
131,0.9507447853504555,-0.4867157802637455,-0.2755702311846374,0.02599677452352636,-0.1152974194729525,0.5859220918570791,0.018988094099060007,0.510188591472906,0.20244689255966566,0.13209335092002816,0.0436857141204213,14,4,3.5
132,1.0071434133474693,-0.46370343994156366,-0.09985867632215047,0.09487135584474021,-0.17162438273426758,0.6359868862285548,0.010814644558101452,0.6482007820856202,0.39030645377034345,0.23161534865328087,-0.058760379221170445,15,5,3.0
133,1.0071434133474693,-0.46370343994156366,-0.09985867632215047,0.09487135584474021,-0.16323766005545268,0.6359868862285548,0.07032091429851725,0.6482007820856202,0.3432208556625896,0.23161534865328087,0.030187959542407314,18,1,18.0
134,1.0071434133474693,-0.46370343994156366,-0.09985867632215047,0.09487135584474021,-0.16323766005545268,0.6359868862285548,0.07032091429851725,0.6777295405511232,0.3432208556625896,0.23161534865328087,0.030187959542407314,12,7,1.7142857142857142
135,1.0071434133474693,-0.46370343994156366,-0.09985867632215047,0.09487135584474021,-0.17162438273426758,0.6359868862285548,0.05061080273624259,0.6482007820856202,0.46626697117619387,0.23161534865328087,-0.058760379221170445,14,5,2.8
136,1.0071434133474693,-0.46370343994156366,-0.09985867632215047,0.09487135584474021,-0.17162438273426758,0.6359868862285548,0.05061080273624259,0.6482007820856202,0.47456939089129724,0.23161534865328087,-0.058760379221170445,16,4,4.0
137,1.0071434133474693,-0.46370343994156366,-0.09985867632215047,0.09487135584474021,-0.17162438273426758,0.6359868862285548,0.010814644558101452,0.6482007820856202,0.39030645377034345,0.23161534865328087,-0.058760379221170445,17,3,5.666666666666667
138,0.9990202199383107,-0.4929427690173345,-0.0934902373262426,0.16479991184866052,-0.1323921995872959,0.6510963099996112,0.06192545077310761,0.5839552067442256,0.34965495670294555,0.1585829517758124,-0.11102934050678473,15,5,3.0
139,1.1527297756618309,-0.38446352335310296,-0.08880258354116113,0.17879756239079014,-0.18434694248266043,0.48196214148999816,0.21524538034969412,0.6116571126956977,0.3295611065578016,0.2211044288756368,0.06534084284092018,15,5,3.0
140,1.0576608207199985,-0.44135456949768026,-0.08080923671382478,0.10112790643603689,-0.0855020474541803,0.580330816012272,0.14102602591625096,0.6369177563049655,0.3287602296949085,0.25325575883658635,0.12325839534749387,15,4,3.75
141,1.0576608207199985,-0.44135456949768026,-0.08080923671382478,0.10112790643603689,-0.0855020474541803,0.580330816012272,0.14102602591625096,0.6369177563049655,0.3287602296949085,0.25325575883658635,0.12325839534749387,16,3,5.333333333333333
142,0.9189182712383199,-0.4100805090417675,-0.09176996277841705,0.09917533171157063,-0.18987923462100714,0.665320424638371,0.06454045244294206,0.6690037995401339,0.21191154265890505,0.17087786162675983,-0.03917566585903037,17,3,5.666666666666667
143,0.9990202199383107,-0.4929427690173345,-0.0934902373262426,0.16479991184866052,-0.1323921995872959,0.6510963099996112,0.06192545077310761,0.5839552067442256,0.28918093565777614,0.1585829517758124,-0.11102934050678473,15,5,3.0
144,0.9577889792735607,-0.4365191695978714,-0.15234929950594028,0.07974237787867226,-0.013687856858928163,0.5709757173528479,0.1117462081056317,0.3472434936507399,0.15089428229620305,0.24268956773689523,0.0424033273771101,16,4,4.0
145,0.9577889792735607,-0.4365191695978714,-0.24171034366119898,0.07974237787867226,-0.013687856858928163,0.5709757173528479,0.1117462081056317,0.3472434936507399,0.15089428229620305,0.24268956773689523,0.0424033273771101,15,5,3.0
146,0.903719856122163,-0.44088242596175936,-0.10088607188027418,0.09778317937135096,-0.04899914363161843,0.6201358354944159,0.19964535410046474,0.27966599829764804,0.08808191430292237,0.26177817842399176,0.015079089364063158,13,7,1.8571428571428572
147,1.0945290162467145,-0.5072193515528832,-0.08599055668861326,0.04276399045382513,-0.17447516090802712,0.60954685043448,0.08947267413157364,0.6583896182805019,0.4021241594853241,0.27495346897736994,0.08071861100901649,16,4,4.0
148,0.9092650757866495,-0.4002893604114631,-0.18312485454456462,0.020210236612905372,-0.1884614462698326,0.7059711286156014,0.08260011414021697,0.6981160611831735,0.11568241664937383,0.26054619915273275,0.011124294550957092,15,4,3.75
149,1.03192758593614,-0.3659580604295458,-0.2810151059888554,0.02422581124534634,-0.058321279137674015,0.5733755318464336,0.09366827672555825,0.329003412297752,0.08298091506203081,0.2263626132098136,-0.0951876419292386,16,4,4.0
150,1.0164779903042742,-0.3633778653660579,-0.26045354666376547,0.05862326832516408,-0.0035499315614515303,0.47468233237825214,0.15724020362818336,0.4259006600031301,0.14206623819532968,0.3136851088155175,-0.035522544985609375,15,2,7.5
151,1.084178918930678,-0.4199693898031877,-0.2645508595560522,-0.04105140572687668,-0.02789952062132421,0.4675434777145655,0.06351009209929803,0.4379373492199792,0.045679165036042205,0.33966128676996993,0.01531330396742446,15,5,3.0
152,1.0164779903042742,-0.3633778653660579,-0.26045354666376547,0.05862326832516408,-0.0035499315614515303,0.47468233237825214,0.15724020362818336,0.4259006600031301,0.14206623819532968,0.3136851088155175,-0.035522544985609375,16,4,4.0
